timestamp,open,high,low,close,volume
2023-10-21,28003.24000000,28657.41000000,27816.31000000,28233.29000000,242.80152506
2023-10-20,27149.05000000,28552.00000000,27050.30000000,28007.17000000,648.03047865
2023-10-19,26889.34000000,27313.42000000,26711.91000000,27146.90000000,430.09615998
2023-10-18,26864.96000000,27404.25000000,26720.07000000,26883.86000000,385.82123325
2023-10-17,27012.99000000,27101.83000000,26613.14000000,26863.38000000,495.24665239
2023-10-16,25829.88000000,28559.99000000,25779.64000000,27012.47000000,987.27092027
2023-10-15,25563.13000000,25937.83000000,25510.00000000,25825.08000000,276.17087979
2023-10-14,25573.51000000,25681.13000000,25512.03000000,25562.43000000,159.46326864
2023-10-13,25386.33000000,25807.76000000,25374.53000000,25574.81000000,382.50871800
2023-10-12,25297.27000000,25412.96000000,25112.76000000,25386.28000000,356.52963699
2023-10-11,25834.89000000,25904.91000000,25068.93000000,25296.81000000,459.93292783
